t,count
1663375712,0
1663375713,0
1663375714,0
1663375715,0
1663375716,0
1663375717,0
1663375718,0
1663375719,0
1663375720,0
1663375721,5166856708
1663375722,5166856708
1663375723,5166856708
1663375724,5166856708
1663375725,5166856708
1663375726,8761208660
1663375727,8818661784
1663375728,8818661784
1663375729,8818661784
1663375730,8818661784
1663375731,8818661784
1663375732,13512977839
1663375733,13512977839
1663375734,13512977839
1663375735,13512977839
1663375736,13512977839
1663375737,13512977839
1663375738,13512977839
1663375739,13512977839
1663375740,13512977839
1663375741,13512977839
1663375742,17309201004
1663375743,17309201004
1663375744,17309201004
1663375745,17309201004
1663375746,17309201004
1663375747,17309201004
1663375748,22186766690
1663375749,22737060142
1663375750,23404668596
1663375751,23404668596
1663375752,23404668596
1663375753,23404668596
1663375754,23404668596
1663375755,23404668596
1663375756,23404668596
1663375757,23404668596
1663375758,23404668596
1663375759,23404668596
1663375760,23404668596
1663375761,23404668596
1663375762,27433949699
1663375763,27433949699
1663375764,27433949699
1663375765,27433949699
1663375766,31128161166
1663375766,31134514766
