t,count
1663433084,0
1663433085,0
1663433086,0
1663433087,0
1663433088,0
1663433089,0
1663433090,0
1663433091,0
1663433092,0
1663433093,0
1663433094,0
1663433095,6411063780
1663433096,6411063780
1663433097,6411063780
1663433098,6411063780
1663433099,6411063780
1663433100,6411063780
1663433101,6411063780
1663433102,12415154525
1663433103,12415154525
1663433104,12415154525
1663433105,12415154525
1663433106,12415154525
1663433107,12415154525
1663433108,17083977343
1663433109,17083977343
1663433110,17083977343
1663433111,17083977343
1663433112,17083977343
1663433113,17083977343
1663433114,22685060971
1663433115,22685060971
1663433116,22685060971
1663433117,22685060971
1663433118,22685060971
1663433119,22685060971
1663433120,22685060971
1663433121,29272720884
1663433122,29899697795
1663433123,30512636439
1663433124,30562217518
1663433125,30562217518
1663433126,30562217518
1663433127,30562217518
1663433128,30562217518
1663433129,30562217518
1663433130,30562217518
1663433131,30562217518
1663433132,30562217518
1663433133,30562217518
1663433133,35820206942
