t,value
1663365476,37544760
1663365477,37746784
1663365478,37869408
1663365479,37986240
1663365480,48391928
1663365481,62250296
1663365482,74152608
1663365483,76543680
1663365484,76813432
1663365485,76944752
1663365486,80971560
1663365487,81078408
1663365488,80649456
1663365489,81156944
1663365490,81453272
1663365491,81472888
1663365492,81867008
1663365493,84408544
1663365494,84529920
1663365495,85347728
1663365496,85741656
1663365497,86404784
1663365498,86854968
1663365499,87667680
1663365500,88571248
1663365501,90260008
1663365502,91187608
1663365503,91331096
1663365504,91335232
1663365505,92044128
1663365506,92118824
1663365507,91682144
1663365508,92050496
