t,value
1663436159,37372648
1663436160,37542800
1663436161,37621496
1663436162,39606880
1663436163,48192728
1663436164,62282664
1663436165,74012712
1663436166,76108752
1663436167,76858288
1663436168,80675352
1663436169,85858312
1663436170,85710144
1663436171,87113656
1663436172,87375336
1663436173,87397480
1663436174,87923080
1663436175,87997704
1663436176,88012424
1663436177,91245632
1663436178,91363600
1663436179,92453232
1663436180,94074024
1663436181,94277568
1663436182,94797536
1663436183,96086776
1663436184,95652000
1663436185,96927400
1663436186,97895984
1663436187,97900632
1663436188,97956216
1663436189,97981456
1663436190,99327824
1663436191,99949304
1663436192,100524520
1663436193,100781360
1663436194,101198848
