t,value
1663361814,37355864
1663361815,37542000
1663361816,37652296
1663361817,37769544
1663361818,37827824
1663361819,43530056
1663361820,47184800
1663361821,55279696
1663361822,60224472
1663361823,66248328
1663361824,75134600
1663361825,76301432
1663361826,76979168
1663361827,77069000
1663361828,77312464
1663361829,77357192
1663361830,79286976
1663361831,82244888
1663361832,83292368
1663361833,83826360
1663361834,85240456
1663361835,87653912
1663361836,89408632
1663361837,91615240
1663361838,92182832
1663361839,92740056
1663361840,91752560
1663361840,92025448
