t,value
1663353720,37365304
1663353721,37514048
1663353722,37645800
1663353723,37731440
1663353724,37802200
1663353725,40328032
1663353726,44550720
1663353727,46320496
1663353728,53915280
1663353729,57810384
1663353730,60980976
1663353731,66425384
1663353732,72387608
1663353733,76097672
1663353734,76475488
1663353735,76533944
1663353736,76653384
1663353737,77838736
1663353738,80960400
1663353739,82296560
1663353740,83008232
1663353741,84506544
1663353742,84215272
1663353743,85707992
1663353744,88824184
1663353745,89661792
1663353746,90219928
1663353746,90378064
