t,value
1663428767,37532576
1663428768,37692808
1663428769,37796224
1663428770,37887136
1663428771,47688384
1663428772,61092888
1663428773,73169024
1663428774,76777664
1663428775,77553064
1663428776,80560848
1663428777,85869088
1663428778,85326984
1663428779,87358984
1663428780,88283960
1663428781,88287544
1663428782,88679456
1663428783,88639768
1663428784,88114840
1663428785,91260208
1663428786,91738440
1663428787,92739304
1663428788,93704072
1663428789,93753032
1663428790,94335904
1663428791,96070248
1663428792,97526624
1663428793,98232216
1663428794,97303464
1663428795,98468936
1663428796,98517688
1663428797,99201072
1663428798,99303920
1663428799,99756000
