t,value
1663375991,37448208
1663375992,37630840
1663375993,37774768
1663375994,37840032
1663375995,47535640
1663375996,60582680
1663375997,72668296
1663375998,75612848
1663375999,75850312
1663376000,76106720
1663376001,76190488
1663376002,76506248
1663376003,77332480
1663376004,84468496
1663376005,84769984
1663376006,84816592
1663376007,84882144
1663376008,84956168
1663376009,86479176
1663376010,88179416
1663376011,88175000
1663376012,88053760
1663376013,88090056
1663376014,88104264
1663376015,88110320
1663376016,88118216
1663376017,88148312
1663376018,88294712
1663376019,91344928
1663376020,91759544
1663376021,91628872
1663376022,91168968
1663376023,91198528
1663376024,91202448
1663376025,91597664
1663376026,91820480
1663376027,91858624
1663376028,91892248
1663376029,91910704
1663376030,91932464
1663376031,92507688
1663376032,92736712
1663376033,92790664
1663376034,93753688
1663376035,93768552
1663376036,93769256
1663376037,93651368
1663376038,93644968
1663376039,93827016
1663376040,93720640
1663376041,93587080
1663376042,93648184
1663376043,95566712
1663376044,96483192
1663376045,96022024
1663376046,96544416
1663376047,96557448
1663376048,96566928
1663376049,96567024
1663376050,96573328
1663376051,96573328
1663376052,96720808
1663376053,96722360
1663376054,96793992
1663376055,96838840
1663376056,96838840
1663376057,96838840
1663376058,97755904
1663376059,97760808
1663376060,97774432
1663376061,97774432
1663376062,97801920
1663376063,97904344
1663376064,98597240
1663376065,98967224
1663376066,99000232
1663376067,99031976
1663376068,98991104
1663376069,98939904
1663376070,98470368
1663376071,98698064
1663376072,98715664
1663376072,98880576
