t,value
1663372589,37384056
1663372590,37548792
1663372591,37678320
1663372592,37773160
1663372593,46125952
1663372594,59422472
1663372595,71964048
1663372596,76585168
1663372597,77331424
1663372598,80902128
1663372599,86077384
1663372600,86789112
1663372601,88167032
1663372602,88414168
1663372603,88520704
1663372604,88498760
1663372605,88598032
1663372606,91542688
1663372607,92640512
1663372608,93129912
1663372609,93857552
1663372610,94627160
1663372611,96330120
1663372612,96313312
1663372613,96450624
1663372614,96469456
1663372615,97784200
1663372616,98749648
1663372617,98552272
1663372618,98955792
