t,value
1663373828,37474584
1663373829,37652024
1663373830,37780856
1663373831,37832856
1663373832,46496816
1663373833,59331128
1663373834,70950568
1663373835,75948320
1663373836,76836032
1663373837,85296120
1663373838,85657336
1663373839,87333200
1663373840,87642152
1663373841,87829760
1663373842,87919736
1663373843,91210152
1663373844,92492696
1663373845,94442008
1663373846,95204048
1663373847,96160600
1663373848,96518392
1663373849,97468768
1663373850,97722992
1663373851,99700720
1663373852,100453704
1663373853,101256768
1663373853,101493376
