t,value
1663352982,37627160
1663352983,37841952
1663352984,37954280
1663352985,38059104
1663352986,38102728
1663352987,40353648
1663352988,45175368
1663352989,47684536
1663352990,53939880
1663352991,58187136
1663352992,61959440
1663352993,66842032
1663352994,71759360
1663352995,76267392
1663352996,76692136
1663352997,76949816
1663352998,77451920
1663352999,80221984
1663353000,84241096
1663353001,84629832
1663353002,84822088
1663353003,85188896
1663353004,86022288
1663353005,87328088
1663353006,87447856
1663353007,87447416
1663353008,87467080
1663353009,87530584
1663353010,87543216
1663353011,89248200
1663353012,91021152
1663353013,91004920
1663353014,91531120
1663353015,91564832
1663353016,92166624
1663353017,92323768
1663353018,92464616
1663353019,93103128
1663353020,93408736
1663353021,93260024
1663353022,93733456
1663353023,94946016
1663353024,95832144
1663353025,95911680
1663353026,95583040
1663353027,96121760
1663353028,96466272
1663353029,96723960
1663353030,97041304
1663353031,97206472
1663353031,97398264
