t,value
1663428847,37387304
1663428848,37580264
1663428849,37709568
1663428850,38218784
1663428851,47305088
1663428852,60459584
1663428853,72544056
1663428854,75956008
1663428855,76396752
1663428856,77046496
1663428857,85013680
1663428858,85439656
1663428859,86878488
1663428860,88662064
1663428861,88873880
1663428862,88160560
1663428863,88688288
1663428864,88871592
1663428865,88888288
1663428866,88894360
1663428867,92130960
1663428868,92256728
1663428869,92749344
1663428870,93464352
1663428871,93611416
1663428872,93678416
1663428873,94416216
1663428874,95529160
1663428875,96355864
1663428876,97300336
1663428877,98744152
1663428878,98818512
1663428879,98364760
1663428880,98406512
1663428881,98971592
1663428882,99556736
1663428883,99666208
1663428884,99989728
