t,value
1663356592,37346936
1663356593,37585784
1663356594,37708136
1663356595,37744352
1663356596,47165360
1663356597,60814232
1663356598,72896128
1663356599,75922784
1663356600,76807776
1663356601,85568288
1663356602,85899352
1663356603,87138440
1663356604,87595768
1663356605,87444496
1663356606,91180080
1663356607,91953616
1663356608,92733520
1663356609,93691320
1663356610,94409256
1663356611,94903144
1663356612,96176352
1663356613,97472264
1663356614,98339328
1663356615,98532416
1663356616,99423384
1663356617,99867568
1663356618,100566928
1663356619,100957824
