t,value
1663419970,37444368
1663419971,37684016
1663419972,37806600
1663419973,37917248
1663419974,47923232
1663419975,62051472
1663419976,72866000
1663419977,75637520
1663419978,75917424
1663419979,76429192
1663419980,80393480
1663419981,82105488
1663419982,82165432
1663419983,82328600
1663419984,82842256
1663419985,82921688
1663419986,83046568
1663419987,83718112
1663419988,84166656
1663419989,85002464
1663419990,85044896
1663419991,85048944
1663419992,86197144
1663419993,90019952
1663419994,90100688
1663419995,90868488
1663419996,91306768
1663419997,91321416
1663419998,91343480
1663419999,92065312
