t,value
1663365028,37472464
1663365029,37609208
1663365030,37721784
1663365031,37795392
1663365032,46736128
1663365033,60548144
1663365034,70494288
1663365035,75838344
1663365036,76562560
1663365037,77722480
1663365038,85392688
1663365039,85076496
1663365040,86512144
1663365041,87279696
1663365042,87347616
1663365043,87749216
1663365044,87821352
1663365045,87881928
1663365046,89262992
1663365047,91238400
1663365048,91299656
1663365049,92405072
1663365050,93041992
1663365051,93114080
1663365052,93677248
1663365053,95006184
1663365054,96025824
1663365055,96332448
1663365056,96343520
1663365057,96292472
1663365058,96327760
1663365059,97023608
1663365060,97507504
1663365061,97599472
1663365061,97968880
