t,value
1663434253,37371456
1663434254,37583568
1663434255,37703320
1663434256,38344224
1663434257,47595096
1663434258,62128384
1663434259,73887144
1663434260,75717640
1663434261,76025008
1663434262,76923832
1663434263,85116688
1663434264,85300536
1663434265,85962272
1663434266,86609712
1663434267,86852672
1663434268,86868816
1663434269,87299368
1663434270,87307560
1663434271,87315552
1663434272,89455856
1663434273,90721656
1663434274,90739464
1663434275,91831976
1663434276,93103840
1663434277,93172344
1663434278,93899992
1663434279,95660840
1663434280,96749952
1663434281,96286888
1663434282,96294128
1663434283,96396264
1663434284,96408360
1663434285,96435296
1663434286,97709992
1663434287,98076144
1663434288,98549112
1663434289,98978720
1663434290,99112352
1663434291,99433024
