t,value
1663353641,37232456
1663353642,37423848
1663353643,37514280
1663353644,37610992
1663353645,37695648
1663353646,37780560
1663353647,37807840
1663353648,37892168
1663353649,37902944
1663353650,37934760
1663353651,37947976
1663353652,37961504
1663353653,38075288
1663353654,38278256
1663353655,38287728
1663353656,38388464
1663353657,38423952
1663353658,38470256
1663353659,38470256
1663353660,38480744
1663353661,38492056
1663353662,38511568
1663353663,38511568
1663353664,38536768
1663353665,38522568
1663353666,38539608
1663353667,38585024
1663353668,38587456
1663353669,38590768
1663353670,38590504
1663353671,46965936
1663353672,47153952
1663353672,47385760
