t,value
1663382591,37350056
1663382592,37507864
1663382593,37664376
1663382594,38527368
1663382595,47250256
1663382596,61295784
1663382597,73918448
1663382598,76217904
1663382599,77068736
1663382600,80361520
1663382601,81503664
1663382602,81307296
1663382603,84963504
1663382604,86097424
1663382605,86547648
1663382606,86172816
1663382607,87103400
1663382608,88216800
1663382609,89027784
1663382610,91059456
1663382611,91459912
1663382612,91592216
1663382613,92489072
1663382614,92617912
1663382614,92961216
