t,value
1663360024,37220368
1663360025,37406136
1663360026,37552912
1663360027,37663992
1663360028,37712536
1663360029,42293232
1663360030,47001560
1663360031,56354976
1663360032,62501608
1663360033,69891048
1663360034,75735856
1663360035,76255096
1663360036,76337880
1663360037,76536776
1663360038,80184808
1663360039,84092776
1663360040,84993616
1663360041,86213104
1663360042,86980552
1663360043,87049600
1663360044,87721552
1663360045,91325944
1663360046,91339376
1663360047,92297504
1663360048,92882456
1663360049,92898856
1663360050,94333328
1663360051,94607232
1663360052,95608408
1663360053,95669224
1663360054,96338224
1663360055,96961992
1663360056,97693064
1663360056,97702232
