t,value
1663378746,37606104
1663378747,37801984
1663378748,37907072
1663378749,37998544
1663378750,47794840
1663378751,61993264
1663378752,73132352
1663378753,76341592
1663378754,76744864
1663378755,77165880
1663378756,84254632
1663378757,85830600
1663378758,86036128
1663378759,86647400
1663378760,87897080
1663378761,87912872
1663378762,87943568
1663378763,88217144
1663378764,88542072
1663378765,88544816
1663378766,88546664
1663378767,88608976
1663378768,92128440
1663378769,92179928
1663378770,92192024
1663378771,93325272
1663378772,94065856
1663378773,94096152
1663378774,94718336
1663378775,95624368
1663378776,96154168
1663378777,97604384
1663378778,98086096
1663378779,97328520
1663378780,97328520
1663378781,97331512
1663378782,98059624
1663378783,97217088
1663378784,97701848
1663378785,98467944
1663378786,98490200
1663378787,98557136
1663378788,98864568
