t,value
1663363643,37579936
1663363644,37768224
1663363645,37900064
1663363646,37981312
1663363647,39854752
1663363648,51148296
1663363649,61238560
1663363650,68652152
1663363651,75546664
1663363652,76611120
1663363653,77392088
1663363654,77482152
1663363655,81041128
1663363656,81014608
1663363657,81200272
1663363658,81493264
1663363659,81642736
1663363660,81711208
1663363661,83666216
1663363662,84108808
1663363663,84627512
1663363664,85307552
1663363665,86218872
1663363666,86192360
1663363667,86858968
1663363668,88617384
1663363669,89595504
1663363670,90521216
1663363671,90430760
1663363672,90493848
1663363673,90507704
1663363674,91775344
1663363675,91847656
1663363675,92160808
