t,value
1663354065,37265616
1663354066,37436120
1663354067,37585112
1663354068,37659912
1663354069,37748328
1663354070,39786000
1663354071,46579032
1663354072,56829296
1663354073,62751504
1663354074,74119904
1663354075,76082288
1663354076,76120904
1663354077,76424592
1663354078,76464344
1663354079,76481880
1663354080,76502376
1663354081,76534472
1663354082,76591624
1663354083,76537056
1663354084,76379096
1663354085,76385904
1663354086,76407128
1663354087,76450784
1663354088,76532152
1663354089,76593184
1663354090,76612152
1663354091,76626840
1663354092,76628920
1663354093,76628920
1663354093,76427904
