t,value
1663353682,37491712
1663353683,37661848
1663353684,37828264
1663353685,37873368
1663353686,37949576
1663353687,41808192
1663353688,50518032
1663353689,61321304
1663353690,67904224
1663353691,72903696
1663353692,76281448
1663353693,76363752
1663353694,76502440
1663353695,76554880
1663353696,76583024
1663353697,76611672
1663353698,76656976
1663353699,79411824
1663353700,82198728
1663353701,83622512
1663353702,83626608
1663353703,84403528
1663353704,84122248
1663353705,87674488
1663353706,89927760
1663353707,89982032
1663353708,89998768
1663353709,90001768
1663353710,90309016
1663353711,90654480
1663353711,90960376
