t,value
1663354343,37520264
1663354344,37725608
1663354345,37865016
1663354346,37965624
1663354347,38217352
1663354348,43615144
1663354349,48505728
1663354350,57989328
1663354351,62217656
1663354352,68020800
1663354353,73373608
1663354354,76231912
1663354355,76361312
1663354356,76763232
1663354357,76784312
1663354358,78762768
1663354359,80704536
1663354360,81330488
1663354361,81500992
1663354362,82131784
1663354363,82422976
1663354364,82856400
1663354365,83383808
1663354366,83463368
1663354367,83389408
1663354367,84474200
