t,value
1663356053,114233992
1663356054,116918720
1663356055,118716496
1663356056,119619488
1663356057,87438480
1663356058,171455328
1663356059,245227888
1663356060,103951256
1663356061,256119704
1663356062,163183704
1663356063,130180936
1663356064,133246760
1663356065,134853584
1663356066,205699592
1663356067,246900920
1663356068,200552592
1663356069,254953008
1663356070,275569472
1663356071,277016960
1663356072,345521576
1663356073,365708840
1663356074,304015720
1663356075,486940504
1663356076,509743968
