t,value
1663376462,97567896
1663376463,100252600
1663376464,102050376
1663376465,107428304
1663376466,84361736
1663376467,186993616
1663376468,127073496
1663376469,134439136
1663376470,708617240
1663376471,235562208
1663376472,587303152
1663376473,696913912
1663376474,254294256
1663376475,174391264
1663376476,305076752
1663376477,495827952
1663376478,687405416
1663376479,1006125616
1663376480,693560584
1663376481,460497336
1663376482,220745160
1663376483,1400525816
1663376484,1163537880
1663376485,976901128
1663376486,1385821136
1663376487,1387260672
1663376488,1388645608
1663376489,1391233480
1663376490,1392618416
1663376491,1394057952
1663376492,423616208
1663376493,311276432
1663376494,393734440
1663376495,354920080
1663376496,471109080
1663376497,1223592904
1663376498,920508776
1663376499,970339824
1663376500,923063704
1663376501,1003547192
1663376502,794743312
1663376503,1391732216
1663376504,785120328
1663376505,909089064
1663376506,1130377696
1663376507,1312625000
1663376508,1315132152
1663376509,1316557496
1663376510,1317959128
1663376511,1319384472
1663376512,1320873648
1663376513,1266837216
1663376514,1414963440
1663376515,1584160536
1663376516,484879016
1663376517,1176476704
1663376518,730648472
1663376519,836696256
1663376520,940079208
1663376521,1127267416
1663376522,842513576
1663376523,1198989344
1663376524,1210640192
