t,value
1663360647,100267216
1663360648,102952008
1663360649,104749784
1663360650,105644568
1663360651,123676752
1663360652,99379240
1663360653,105862160
1663360654,158891816
1663360655,199128872
1663360656,92535280
1663360657,178774840
1663360658,202033440
1663360659,203566840
1663360660,84833720
1663360661,365688656
1663360662,97811608
1663360663,165427096
1663360664,130285888
1663360665,144029696
1663360666,159114688
1663360667,704003224
1663360668,284743128
1663360669,200126696
1663360670,342549184
1663360671,374707432
1663360672,411309232
1663360673,737188352
1663360674,189477632
1663360675,651798280
1663360676,411546384
