t,value
1663418794,114460232
1663418795,117144960
1663418796,118942736
1663418797,129725392
1663418798,178828880
1663418799,281826400
1663418800,203184280
1663418801,91350448
1663418802,93124672
1663418803,625325624
1663418804,810320448
1663418805,758494352
1663418806,906180648
1663418807,726734832
1663418808,170325568
1663418809,448116040
1663418810,1032355016
1663418811,1553710080
1663418812,1423511656
1663418813,1482227560
1663418814,1483665488
1663418815,1490597024
1663418816,1494128360
1663418817,613270120
1663418818,1608181472
1663418819,1014612560
1663418820,864347064
1663418821,438835056
1663418822,1440260360
1663418823,855087744
1663418824,890990360
1663418825,1892441216
1663418826,711376288
1663418827,977878440
1663418828,1359129144
1663418829,904180760
1663418830,858284816
1663418831,1856664504
1663418832,1880554504
1663418833,1881953360
1663418834,1883360400
1663418835,1295799024
1663418836,1071272344
1663418837,971616104
1663418838,2132405584
1663418839,1476170688
1663418840,1126533336
1663418841,1793711984
1663418842,584059280
