t,value
1663353217,97913960
1663353218,100598728
1663353219,102396504
1663353220,103299496
1663353221,105089064
1663353222,144373896
1663353223,114631496
1663353224,88070576
1663353225,161777352
1663353226,198011744
1663353227,262976176
1663353228,104714768
1663353229,171434664
1663353230,114966184
1663353231,116434856
1663353232,121227816
1663353233,178210104
1663353234,190022200
1663353235,333776544
1663353236,343202272
1663353237,345118832
1663353238,97985656
1663353239,281056360
1663353240,277125824
1663353241,332123248
1663353242,250984544
1663353243,154334632
1663353244,178100176
1663353245,185711704
1663353246,209903616
1663353247,262008272
1663353248,263407464
1663353249,271923744
1663353250,188145232
