t,value
1663374041,115642368
1663374042,118327072
1663374043,120124848
1663374044,121027840
1663374045,140790120
1663374046,179586296
1663374047,114963232
1663374048,308785152
1663374049,513112184
1663374050,882849000
1663374051,725590216
1663374052,281333664
1663374053,798693936
1663374054,365270496
1663374055,553697944
1663374056,853670000
1663374057,931953856
1663374058,291162512
1663374059,648950568
1663374060,796534208
1663374061,650811048
1663374062,228707272
1663374063,321746640
1663374064,450461856
1663374065,1013014472
1663374066,611149144
1663374067,976274944
1663374068,1012010768
1663374069,1034259400
1663374070,656636416
1663374071,1147052960
1663374072,922136232
1663374073,351048480
1663374074,881564168
1663374075,645532520
1663374075,1019266176
