t,value
1663355057,115356584
1663355058,118041312
1663355059,119839088
1663355060,120742080
1663355061,109180944
1663355062,222683208
1663355063,154022760
1663355064,211071088
1663355065,189674040
1663355066,258169432
1663355067,343460016
1663355068,178644896
1663355069,267486800
1663355070,190836936
1663355071,290786448
1663355072,301224112
1663355073,303232888
1663355074,194359744
1663355075,236292712
1663355076,222681176
1663355077,325525072
1663355078,340674152
1663355079,403892656
1663355080,452313648
1663355081,190001520
1663355082,391899880
1663355083,420146632
1663355083,447769120
