t,value
1663431780,97729952
1663431781,100414632
1663431782,102212408
1663431783,116672760
1663431784,99362096
1663431785,203662016
1663431786,226984856
1663431787,532896672
1663431788,451348736
1663431789,744508528
1663431790,67784040
1663431791,827123800
1663431792,882213504
1663431793,961596560
1663431794,224657848
1663431795,828813216
1663431796,245366240
1663431797,1424682368
1663431798,407455488
1663431799,1649190408
1663431800,1988786320
1663431801,427581264
1663431802,1901644328
1663431803,661701312
1663431804,2206099864
1663431805,843825128
1663431806,2328958832
1663431807,1420403664
1663431808,2524616704
1663431809,802552600
1663431810,1256196544
1663431811,321727560
1663431812,1818447720
1663431813,293704016
1663431814,965658448
1663431815,1067194064
1663431816,1314443616
1663431817,1364215128
1663431818,1598206008
1663431819,1599641104
1663431820,1601601936
1663431821,1602997576
1663431822,1743744872
1663431823,1745140912
1663431824,1746536552
1663431825,1747971648
1663431826,2332170464
1663431827,1292778248
1663431828,319579728
1663431829,1422689096
1663431830,2083633224
1663431831,1021091896
1663431832,2479102344
1663431833,1132385048
1663431834,1466225704
1663431834,1477808600
