t,value
1663416064,97023528
1663416065,99708232
1663416066,101506008
1663416067,102409000
1663416068,104198568
1663416069,64220912
1663416070,175921416
1663416071,133935912
1663416072,341950936
1663416073,507696576
1663416074,154658960
1663416075,155985504
1663416076,171064312
1663416077,155616320
1663416078,462960688
1663416079,902635440
1663416080,1129030872
1663416081,633688664
1663416082,286532680
1663416083,1383147328
1663416084,156733920
1663416085,227188848
1663416086,975975688
1663416087,556269680
1663416088,255217320
1663416089,1179771400
1663416090,836773552
1663416091,496172344
1663416092,1423856336
1663416093,1499799384
1663416094,1180679880
1663416095,870753448
1663416096,1763790832
1663416097,754105392
1663416098,760127928
1663416099,937185200
1663416100,1054129800
1663416101,1055515248
1663416102,1056934080
1663416103,1178044832
1663416104,1334285872
1663416105,1335704712
1663416106,1339524368
1663416107,1917923944
1663416108,1608012528
1663416109,1056472768
1663416110,1344698304
1663416111,684348496
1663416112,360383632
1663416113,1491439712
1663416114,1869356920
