t,value
1663354205,97627824
1663354206,100312552
1663354207,102110328
1663354208,103013320
1663354209,104802888
1663354210,115675208
1663354211,80726768
1663354212,108293272
1663354213,98992032
1663354214,135761392
1663354215,165520440
1663354216,188927192
1663354217,253028712
1663354218,128980760
1663354219,321858920
1663354220,144361008
1663354221,150282320
1663354222,203375952
1663354223,292084208
1663354224,120499928
1663354225,103557440
1663354226,105864776
1663354227,120927880
1663354228,157246648
1663354229,323829144
1663354230,338150384
1663354230,344271104
