t,value
1663375523,97660064
1663375524,100344768
1663375525,102142544
1663375526,103045536
1663375527,64109568
1663375528,176867104
1663375529,165335400
1663375530,188838496
1663375531,155510376
1663375532,101118456
1663375533,932380712
1663375534,442064400
1663375535,670221448
1663375536,442919184
1663375537,139683248
1663375538,181526480
1663375539,793696520
1663375540,798980344
1663375541,575176464
1663375542,687116448
1663375543,1033582064
1663375544,503965656
1663375545,504958672
1663375546,937323640
1663375547,1121019592
1663375548,1312511904
1663375549,1313921384
1663375550,1469168608
1663375551,1470578088
1663375552,1471987568
1663375553,773211536
1663375554,897145552
1663375555,1464697792
1663375556,182720800
1663375557,804328712
