t,value
1663419191,115328728
1663419192,118013456
1663419193,119811232
1663419194,127077576
1663419195,108945704
1663419196,220768176
1663419197,214664800
1663419198,330167272
1663419199,547795592
1663419200,655900848
1663419201,892927632
1663419202,714647968
1663419203,366539376
1663419204,1513093576
1663419205,1459238864
1663419206,253779192
1663419207,861405360
1663419208,1082047600
1663419209,1226939648
1663419210,1228416488
1663419211,1241168216
1663419212,1277759752
1663419213,562918216
1663419214,1587506920
1663419215,1113291752
1663419216,819622976
1663419217,1180497328
1663419218,709153656
1663419219,1349314536
1663419220,1141349528
1663419221,1351838048
1663419222,1578636392
1663419223,1966531432
1663419224,1967940336
1663419225,1969349208
1663419226,1064477344
1663419227,645519320
1663419228,1619974736
1663419229,1299158576
1663419230,830037456
1663419231,1784108928
1663419232,842975832
