t,value
1663353828,97590648
1663353829,100275400
1663353830,102073176
1663353831,102976168
1663353832,104765736
1663353833,67112832
1663353834,110720640
1663353835,123310584
1663353836,169650256
1663353837,254132792
1663353838,117684704
1663353839,189605256
1663353840,104356168
1663353841,162441848
1663353842,186933336
1663353843,188526736
1663353844,189809752
1663353845,220231072
1663353846,293284968
1663353847,110776576
1663353848,158506280
1663353849,315316416
1663353850,342861920
1663353851,368272176
1663353852,264577936
1663353853,258290616
1663353854,304705528
1663353855,388755736
1663353855,397171432
