t,value
1663370680,115413904
1663370681,118098656
1663370682,119896432
1663370683,120791216
1663370684,102651464
1663370685,202918464
1663370686,281776512
1663370687,199820592
1663370688,534451672
1663370689,586234600
1663370690,637868984
1663370691,512267648
1663370692,852953408
1663370693,896700984
1663370694,264981088
1663370695,694966872
1663370696,139240864
1663370697,174760144
1663370698,198618688
1663370699,214977608
1663370700,458181032
1663370701,843686368
1663370702,757502656
1663370703,1073729968
1663370704,534630816
1663370705,581568128
1663370706,652538904
1663370707,790054008
1663370708,791438360
1663370709,584708008
1663370710,1083746784
1663370711,283399288
1663370712,478661936
