t,value
1663372336,114744448
1663372337,117429176
1663372338,119226952
1663372339,125499384
1663372340,103259592
1663372341,213742464
1663372342,166925696
1663372343,694900728
1663372344,831998648
1663372345,143327928
1663372346,507316024
1663372347,598726240
1663372348,174775296
1663372349,229157520
1663372350,634015368
1663372351,159388664
1663372352,234594832
1663372353,272172424
1663372354,273598128
1663372355,275015664
1663372356,769798760
1663372357,1078251416
1663372358,1190014312
1663372359,630662272
1663372360,703730088
1663372361,1109289720
1663372362,759093768
1663372363,1077883432
1663372364,1231917552
1663372365,643981144
1663372366,804212224
1663372367,805626240
1663372368,807048680
1663372369,823708104
1663372370,825276192
1663372371,943234784
1663372372,974404896
1663372373,967275448
1663372374,1048974912
1663372375,476103280
1663372376,668349512
1663372377,683805080
