t,value
1663357154,116004432
1663357155,118689160
1663357156,120486936
1663357157,121381720
1663357158,81928312
1663357159,196983768
1663357160,173352856
1663357161,234536224
1663357162,329262552
1663357163,264079736
1663357164,244130208
1663357165,292534808
1663357166,190197784
1663357167,143325856
1663357168,275806752
1663357169,486254840
1663357170,487650392
1663357171,489112000
1663357172,446714048
1663357173,534900120
1663357174,419378048
1663357175,459975264
1663357176,375225792
1663357177,490916600
1663357178,469660144
1663357179,557130288
1663357180,451584360
1663357181,638003424
1663357182,481469552
1663357183,420523448
1663357184,492856232
1663357185,481421880
1663357186,489620080
1663357187,530961896
