t,value
1663351807,97408304
1663351808,100101168
1663351809,101898944
1663351810,102801936
1663351811,104591504
1663351812,110533224
1663351813,155290600
1663351814,266975960
1663351815,237174792
1663351816,296513200
1663351817,297937608
1663351818,299361992
1663351819,300786376
1663351820,302210760
1663351821,303635144
1663351822,305059528
1663351823,306483912
1663351824,319729880
1663351825,321611512
1663351826,323035896
1663351827,324460280
1663351828,325884664
1663351829,327309048
1663351830,328733432
1663351831,330157816
1663351832,331582200
1663351833,340179416
1663351834,341603832
1663351835,344821424
1663351836,346245808
1663351837,347670192
1663351838,349094576
1663351839,106837176
1663351840,112150096
1663351841,131576104
1663351842,135809344
1663351843,139072976
1663351844,141037616
1663351845,144381352
1663351846,177462240
1663351847,178891560
1663351848,179965568
1663351849,186925912
1663351849,190163912
