t,value
1663352312,97670088
1663352313,100354768
1663352314,102152544
1663352315,103047328
1663352316,104836896
1663352317,142330312
1663352318,79934328
1663352319,103254992
1663352320,111486416
1663352321,154240208
1663352322,178187048
1663352323,216455824
1663352324,94564360
1663352325,165995496
1663352326,338839336
1663352327,227029688
1663352328,241744216
1663352329,79845688
1663352330,223382728
1663352331,329370648
1663352332,255203320
1663352333,114890664
1663352334,354660432
1663352335,365039616
1663352336,373197040
1663352337,115849480
1663352338,117255552
1663352339,118661392
1663352340,160268056
1663352341,167661512
1663352342,174564592
1663352343,145308328
1663352344,153533120
1663352345,274416400
1663352346,378295528
1663352347,406854552
1663352348,421034192
1663352349,145465760
1663352350,183414808
1663352351,230956720
1663352352,288222704
1663352353,289633848
1663352354,291132664
1663352355,296123888
1663352356,388681536
1663352357,271593480
1663352358,401049560
1663352359,360358000
1663352360,433007440
1663352360,434933568
1663352361,444011976
