t,value
1663381855,115020720
1663381856,117705424
1663381857,119503200
1663381858,127334176
1663381859,97940416
1663381860,209446392
1663381861,185140336
1663381862,725070200
1663381863,477869664
1663381864,588676080
1663381865,409612408
1663381866,461109136
1663381867,1112306720
1663381868,888991856
1663381869,908126128
1663381870,931990808
1663381871,973176976
1663381872,646185576
1663381873,1125592616
1663381874,917667448
1663381875,689134848
1663381876,639305504
1663381877,733026320
1663381878,931532792
1663381879,1211447776
1663381880,1212852696
1663381881,1295499608
1663381882,1202874024
1663381883,1462940480
1663381884,476637048
1663381885,748513680
