t,count
1663420604,0
1663420605,0
1663420606,0
1663420607,0
1663420609,0
1663420609,0
1663420610,0
1663420611,0
1663420612,0
1663420613,7227817197
1663420614,7227817197
1663420615,7227817197
1663420616,12379776776
1663420617,12379776776
1663420618,12379776776
1663420619,12379776776
1663420620,19623522103
1663420621,19623522103
1663420623,19623522103
1663420623,21529854075
1663420624,21529854075
1663420625,21529854075
1663420626,27703611954
1663420627,27703611954
1663420628,27703611954
1663420629,27703611954
1663420630,35492468787
1663420631,36702526674
1663420632,38035835015
1663420633,38035835015
1663420634,38035835015
1663420635,38035835015
1663420636,39596104100
1663420637,39596104100
1663420638,39596104100
1663420639,45039110362
1663420640,45039110362
1663420641,50434207411
