t,count
1663425732,0
1663425733,0
1663425734,0
1663425735,0
1663425736,0
1663425737,0
1663425738,0
1663425739,0
1663425740,0
1663425741,0
1663425742,0
1663425743,6345734278
1663425744,6345734278
1663425745,6345734278
1663425746,6345734278
1663425747,6345734278
1663425748,6345734278
1663425749,6345734278
1663425750,6345734278
1663425751,6345734278
1663425752,6345734278
1663425753,6345734278
1663425754,6345734278
1663425755,11955505370
1663425756,11955505370
1663425757,11955505370
1663425758,11955505370
1663425759,11955505370
1663425760,16254318046
1663425761,16254318046
1663425762,16254318046
1663425763,16254318046
1663425764,16254318046
1663425765,20624027039
1663425766,20624027039
1663425767,20624027039
1663425768,20624027039
1663425769,20624027039
1663425769,25033877506
