t,count
1663362930,0
1663362931,0
1663362932,0
1663362933,0
1663362934,0
1663362935,0
1663362936,0
1663362937,0
1663362938,0
1663362939,3715331093
1663362940,3715331093
1663362941,3715331093
1663362942,5495714038
1663362943,5631248626
1663362944,7032792166
1663362945,7032792166
1663362946,7032792166
1663362947,7032792166
1663362948,8133848439
1663362949,8133848439
1663362950,8133848439
1663362951,10037766038
1663362952,10301009588
1663362953,10527762609
1663362954,10595758047
1663362955,10595758047
1663362956,11789714758
1663362957,12853040202
1663362957,12853040202
