t,count
1663424862,0
1663424865,0
1663424868,0
1663424871,7086649596
1663424874,7086649596
1663424877,12211874641
1663424880,12271823411
1663424883,12271823411
1663424886,19680043246
1663424889,19680043246
1663424892,19680043246
1663424895,25210387483
1663424898,25210387483
1663424901,31461265847
1663424904,31461265847
1663424907,31461265847
1663424910,39666375823
1663424913,40578813795
1663424916,40578813795
1663424919,40578813795
1663424922,40578813795
1663424925,46557598476
1663424928,46557598476
1663424931,51851931495
