t,count
1663353259,0
1663353260,0
1663353261,0
1663353262,0
1663353263,0
1663353264,0
1663353265,0
1663353266,0
1663353267,0
1663353268,0
1663353269,0
1663353270,0
1663353271,0
1663353272,2808897439
1663353273,2808897439
1663353274,2808897439
1663353275,2808897439
1663353276,2808897439
1663353277,2808897439
1663353278,4038883992
1663353279,4038883992
1663353280,4837624603
1663353281,4837624603
1663353282,4837624603
1663353283,5671105266
1663353284,5671105266
1663353285,5671105266
1663353286,5671105266
1663353287,6839818644
1663353288,6926517962
1663353289,6981810731
1663353290,7157204011
1663353291,7268451677
1663353292,7268451677
1663353293,7268451677
1663353294,7699212868
1663353294,7706279070
