t,count
1663434298,0
1663434299,0
1663434300,0
1663434301,0
1663434302,0
1663434303,0
1663434304,0
1663434305,0
1663434306,0
1663434307,6578695150
1663434308,6578695150
1663434309,6578695150
1663434310,11325927316
1663434311,11372828978
1663434312,11372828978
1663434313,11372828978
1663434314,17751524887
1663434315,17751524887
1663434316,17751524887
1663434317,17751524887
1663434318,17751524887
1663434319,17751524887
1663434320,17751524887
1663434321,20338464143
1663434322,23125260146
1663434323,23125260146
1663434324,23125260146
1663434325,23125260146
1663434326,30052289742
1663434327,30735743472
1663434328,31659381196
1663434329,31659381196
1663434330,31659381196
1663434331,31659381196
1663434332,31659381196
1663434333,31659381196
1663434334,31659381196
1663434335,31659381196
1663434336,36910354295
1663434337,36910354295
1663434338,36910354295
1663434339,41466824133
