t,count
1663372292,0
1663372293,0
1663372294,0
1663372295,0
1663372296,0
1663372297,0
1663372298,0
1663372299,0
1663372300,0
1663372301,7277794347
1663372302,7277794347
1663372303,7277794347
1663372304,12738802134
1663372305,12807812263
1663372306,12807812263
1663372307,19349239079
1663372308,19349239079
1663372309,19349239079
1663372310,19349239079
1663372311,19349239079
1663372312,19349239079
1663372313,19349239079
1663372314,26117695580
1663372315,26117695580
1663372316,26117695580
1663372317,26117695580
1663372318,34728219895
1663372319,35239333395
1663372320,36309595292
1663372321,36426409528
1663372322,36426409528
1663372323,38044575425
1663372324,38044575425
1663372325,39697252059
1663372326,39697252059
1663372327,43186749581
1663372328,45207569497
1663372329,45207569497
1663372329,50911076087
