t,count
1663375839,0
1663375840,0
1663375841,0
1663375842,0
1663375843,0
1663375844,0
1663375845,0
1663375846,0
1663375847,0
1663375848,0
1663375849,0
1663375850,6192111616
1663375851,6192111616
1663375852,6192111616
1663375853,6192111616
1663375854,6192111616
1663375855,6192111616
1663375856,10938051945
1663375857,10938051945
1663375858,10938051945
1663375859,10938051945
1663375860,10938051945
1663375861,10938051945
1663375862,10938051945
1663375863,17297848330
1663375864,17297848330
1663375865,17297848330
1663375866,17297848330
1663375867,17297848330
1663375868,17297848330
1663375869,21970765094
1663375870,21970765094
1663375871,21970765094
1663375872,21970765094
1663375873,21970765094
1663375874,26968743818
1663375875,26968743818
1663375876,26968743818
1663375877,26968743818
1663375878,26968743818
1663375879,26968743818
1663375880,26968743818
1663375881,26968743818
1663375882,33995591040
1663375883,34692108374
1663375884,35141913508
1663375885,35141913508
1663375886,35141913508
1663375887,35141913508
1663375888,35141913508
1663375889,39541163627
1663375890,39541163627
1663375891,39541163627
1663375892,39541163627
1663375893,39541163627
1663375894,43978920035
1663375895,43978920035
1663375896,43978920035
1663375897,43978920035
1663375898,43978920035
1663375899,48674888149
1663375900,48681287885
1663375901,48681287885
1663375902,48681287885
1663375903,48681287885
1663375904,48681287885
1663375905,53620045645
