t,value
1663431842,100052904
1663431843,102737608
1663431844,104535384
1663431845,109912624
1663431846,74892048
1663431847,186823360
1663431848,169147888
1663431849,207868456
1663431850,268679880
1663431851,704190072
1663431852,372159320
1663431853,198928544
1663431854,207201736
1663431855,115989928
1663431856,1619844496
1663431857,749555120
1663431858,1519900656
1663431859,730016272
1663431860,125681152
1663431861,1367035024
1663431862,398490168
1663431863,1428836968
1663431864,1513815688
1663431865,818640104
1663431866,2191807536
1663431867,1382301392
1663431868,415219288
1663431869,1446631168
1663431870,2597660312
1663431871,1523844048
1663431872,515059456
1663431873,1486047328
1663431874,1787167880
1663431875,761512144
1663431876,2268956200
1663431877,1252140296
1663431878,1986010328
1663431879,2676888672
1663431880,615745464
1663431881,980629168
1663431882,1099779936
1663431883,1101181272
1663431884,1103105784
1663431885,1104530256
1663431886,1269771160
1663431887,1604496216
1663431888,1605864864
1663431889,1610735456
1663431890,1612145280
1663431891,2454606664
1663431892,1375609200
1663431893,427079576
1663431894,1729975008
1663431895,2208505608
1663431896,1006462720
1663431897,2516422088
1663431898,1587935760
1663431899,2709944880
1663431900,896759848
