t,value
1663375564,97577928
1663375565,100262632
1663375566,102060408
1663375567,102963400
1663375568,107029680
1663375569,162007304
1663375570,88937296
1663375571,258320696
1663375572,449070008
1663375573,149742080
1663375574,522434416
1663375575,1014482256
1663375576,534819424
1663375577,1012872776
1663375578,854573544
1663375579,634962880
1663375580,1106678128
1663375581,1115884008
1663375582,1117322968
1663375583,1120493744
1663375584,864869688
1663375585,979805448
1663375586,302873272
1663375587,292709312
1663375588,1264612608
1663375589,319558824
1663375590,442894744
1663375591,634352024
1663375592,423388488
1663375593,555171432
1663375594,921395976
1663375595,1046342584
1663375596,511292960
1663375597,486605824
1663375598,409876736
1663375599,1079014560
1663375600,1078153144
1663375601,708338304
1663375602,776446816
