t,value
1663352098,97593328
1663352099,99607152
1663352100,100957560
1663352101,102307968
1663352102,104329440
1663352103,144202384
1663352104,88485744
1663352105,62955080
1663352106,124222032
1663352107,152674432
1663352108,187703648
1663352109,236000432
1663352110,106618056
1663352111,188099888
1663352112,73409312
1663352113,329393688
1663352114,94439712
1663352115,109672752
1663352116,85596160
1663352117,265829504
1663352118,129318800
1663352119,342810104
1663352120,153096840
1663352121,259856952
1663352122,261247968
1663352123,266966904
1663352124,268445816
1663352125,298444648
1663352126,315676504
1663352127,167937576
1663352128,283723192
1663352129,290874200
1663352130,207046976
1663352131,261196360
1663352132,294240744
1663352133,330808296
1663352134,381620496
1663352135,92027968
1663352136,94540648
1663352137,108146120
1663352138,129146240
1663352139,277248880
1663352140,263133056
1663352141,379659096
