t,value
1663354024,47982184
1663354025,51682840
1663354026,52995536
1663354027,54590080
1663354028,55902640
1663354029,119255208
1663354030,79662912
1663354031,109068856
1663354032,190640584
1663354033,111780168
1663354034,166840376
1663354035,117362576
1663354036,100388032
1663354037,112423968
1663354038,120347520
1663354039,169286872
1663354040,170800408
1663354041,172114552
1663354042,173628088
1663354043,214077640
1663354044,258893272
1663354045,320337784
1663354046,268573832
1663354047,143922296
1663354048,152542704
1663354049,153927312
1663354050,155377280
1663354051,201888808
1663354052,347131912
1663354053,139052952
1663354054,303157664
1663354055,244483688
1663354056,311146024
1663354056,358545680
