t,value
1663430326,115132336
1663430327,117817040
1663430328,119614816
1663430329,120517808
1663430330,82205920
1663430331,193369104
1663430332,140158744
1663430333,578028224
1663430334,228958264
1663430335,286828920
1663430336,549079024
1663430337,632414248
1663430338,166080528
1663430339,221031304
1663430340,257385192
1663430341,795483944
1663430342,1116936536
1663430343,2102295360
1663430344,857991984
1663430345,949460488
1663430346,1312728600
1663430347,1502871592
1663430348,1630574640
1663430349,1961805264
1663430350,1007647144
1663430350,1359928248
