t,value
1663353259,97971872
1663353260,100656552
1663353261,102454328
1663353262,103349112
1663353263,105138680
1663353264,139947536
1663353265,83302672
1663353266,108380936
1663353267,130049152
1663353268,167465272
1663353269,205584008
1663353270,119439152
1663353271,201286496
1663353272,101684488
1663353273,103203816
1663353274,104714936
1663353275,127563672
1663353276,180287488
1663353277,264978680
1663353278,240495224
1663353279,245709168
1663353280,250263280
1663353281,141481224
1663353282,140950528
1663353283,288149184
1663353284,295629160
1663353285,271079944
1663353286,160653032
1663353287,191377256
1663353288,238781344
1663353289,246317312
1663353290,289215016
1663353291,332364576
1663353292,358219232
1663353293,210798664
1663353294,150427904
1663353294,172928128
