t,value
1663352150,66816992
1663352151,70423912
1663352152,72052520
1663352153,73664960
1663352154,74739744
1663352155,108798272
1663352156,141666472
1663352157,164684064
1663352158,127615936
1663352159,154865360
1663352160,89509504
1663352161,141125792
1663352162,231422456
1663352163,125998984
1663352164,211629328
1663352165,233101752
1663352166,284757408
1663352167,136329952
1663352168,197407464
1663352169,232552952
1663352170,111725024
1663352171,187180176
1663352172,92620696
1663352173,259427056
1663352174,266656656
1663352175,268038400
1663352176,304382008
1663352177,298381072
1663352178,376425720
1663352179,243778840
1663352180,387851776
1663352181,243655264
1663352182,185141688
1663352183,219026192
1663352184,240046944
1663352185,301224000
1663352186,360088960
1663352187,378112936
1663352188,416760896
1663352189,423707480
1663352190,219444696
1663352191,195174184
1663352192,168893440
1663352193,317223584
1663352194,320601568
