t,value
1663352718,97882080
1663352719,100566808
1663352720,102364584
1663352721,103259368
1663352722,105048936
1663352723,73280552
1663352724,109431520
1663352725,110526288
1663352726,142506280
1663352727,173641240
1663352728,204740416
1663352729,308254144
1663352730,153599024
1663352731,323637280
1663352732,108155072
1663352733,172898848
1663352734,116916896
1663352735,363917208
1663352736,274151792
1663352737,216116848
1663352738,336287432
1663352739,337609072
1663352740,163385664
1663352741,170510008
1663352742,201190600
1663352743,273239328
1663352744,328991264
1663352745,213005952
1663352746,261339808
1663352747,361394600
1663352748,256663736
1663352749,283614000
1663352750,290769624
1663352751,330787104
1663352752,367979736
1663352753,381011528
1663352754,342947072
1663352755,336681728
1663352756,271458016
1663352757,295693152
