t,value
1663436013,114990672
1663436014,117675376
1663436015,119473152
1663436016,123955600
1663436017,109188264
1663436018,212209968
1663436019,170977736
1663436020,271580200
1663436021,724812720
1663436022,241076736
1663436023,1024575496
1663436024,220325728
1663436025,1590376824
1663436026,851214752
1663436027,1412811608
1663436028,907360272
1663436029,1740223880
1663436030,2025601584
1663436031,2393323752
1663436032,1278816448
1663436033,1446587384
1663436034,1683122472
1663436035,1889242528
1663436036,1890667496
1663436037,1040190544
1663436038,825593440
1663436039,1758967464
1663436039,1827871192
