t,value
1663372556,114576888
1663372557,117261592
1663372558,119059368
1663372559,125397080
1663372560,82317040
1663372561,198118736
1663372562,178224160
1663372563,592490920
1663372564,453120064
1663372565,207596672
1663372566,585791304
1663372567,938470712
1663372568,611181104
1663372569,445438456
1663372570,791859424
1663372571,293273936
1663372572,469544440
1663372573,668927328
1663372574,224626264
1663372575,724425712
1663372576,815690952
1663372577,899443168
1663372578,1125047600
1663372579,1126471296
1663372580,504935280
1663372581,1058864312
1663372582,850461816
1663372582,874022880
