t,value
1663430134,115786520
1663430135,118471248
1663430136,120269024
1663430137,127302456
1663430138,87356952
1663430139,203321008
1663430140,157948112
1663430141,403719888
1663430142,664865896
1663430143,746189664
1663430144,978756568
1663430145,178808888
1663430146,1723528696
1663430147,168253536
1663430148,258469920
1663430149,1755468248
1663430150,1807084400
1663430151,1808440096
1663430152,283937584
1663430153,528711424
1663430154,702473264
1663430155,2185943936
1663430156,628888296
1663430157,539892256
1663430158,1040608296
1663430159,1457289152
1663430160,1747609288
1663430161,1788303152
1663430162,1892210320
1663430163,1893619512
1663430164,1627181264
1663430165,2522360096
1663430166,1269289104
1663430167,2334297528
1663430168,2469503592
