t,value
1663361591,97678112
1663361592,100362816
1663361593,102160592
1663361594,103055376
1663361595,104844944
1663361596,105739728
1663361597,107529296
1663361598,109318864
1663361599,110213648
1663361600,112003216
1663361601,113792784
1663361602,114687568
1663361603,116477136
1663361604,117371920
1663361605,119161488
1663361606,120951056
1663361607,64587400
1663361608,69584288
1663361609,198347952
1663361610,131361712
1663361611,92506112
1663361612,237169448
1663361613,339713344
1663361614,146550688
1663361615,148156008
1663361616,149761368
1663361617,160062496
1663361618,161667840
1663361619,162738200
1663361619,164944712
