t,value
1663361958,48667928
1663361959,51866248
1663361960,53306176
1663361961,54737928
1663361962,98170128
1663361963,65014312
1663361964,157932656
1663361965,131294256
1663361966,116644376
1663361967,219746384
1663361968,269260352
1663361969,246854320
1663361970,303541336
1663361971,305123920
1663361972,444162184
1663361973,322188552
1663361974,434316224
1663361975,154329824
1663361976,636394576
1663361977,350299240
1663361978,463081584
1663361979,464446064
1663361980,503113312
1663361981,521005272
1663361982,522454000
1663361983,577271496
1663361984,324970744
1663361985,417990048
1663361986,483419144
1663361987,757965944
1663361988,528255888
1663361988,547282520
